lonewolf-lm, 6146/udp, Manager
montage-lm, 6147/tcp, Manager
montage-lm, 6147/udp, Manager
tal-pod, 6149/tcp, tal-pod
tal-pod, 6149/udp, tal-pod
efb-aci, 6159/tcp, Interface
ecmp, 6160/tcp, Protocol
ecmp-data, 6160/udp, Data
patrol-ism, 6161/tcp, Mgr
patrol-ism, 6161/udp, Mgr
patrol-coll, 6162/tcp, Collector
patrol-coll, 6162/udp, Collector
pscribe, 6163/tcp, Port
pscribe, 6163/udp, Port
lm-x, 6200/tcp, X-Formation
lm-x, 6200/udp, X-Formation
thermo-calc, 6201/udp, Thermo-Calc_Software
qmtps, 6209/tcp, TLS
qmtps, 6209/udp, TLS
radmind, 6222/tcp, Protocol
radmind, 6222/udp, Protocol
jeol-nsdtp-1, 6241/tcp, 1
jeol-nsddp-1, 6241/udp, 1
jeol-nsdtp-2, 6242/tcp, 2
jeol-nsddp-2, 6242/udp, 2
jeol-nsdtp-3, 6243/tcp, 3
jeol-nsddp-3, 6243/udp, 3
jeol-nsdtp-4, 6244/tcp, 4
jeol-nsddp-4, 6244/udp, 4
tl1-raw-ssl, 6251/tcp, SSL/TLS
tl1-raw-ssl, 6251/udp, SSL/TLS
tl1-ssh, 6252/tcp, SSH
tl1-ssh, 6252/udp, SSH
crip, 6253/tcp, CRIP
crip, 6253/udp, CRIP
gld, 6267/tcp, Interface
grid, 6268/tcp, Authentication
grid, 6268/udp, Authentication
grid-alt, 6269/tcp, Alt
grid-alt, 6269/udp, Alt
bmc-grx, 6300/tcp, GRX
bmc-grx, 6300/udp, GRX
bmc_ctd_ldap, 6301/tcp, SERVER
bmc_ctd_ldap, 6301/udp, SERVER
ufmp, 6306/tcp, Protocol
ufmp, 6306/udp, Protocol
scup, 6315/tcp, Protocol
scup-disc, 6315/udp, Protocol
abb-escp, 6316/tcp, Protocol
abb-escp, 6316/udp, Protocol
nav-data-cmd, 6317/tcp, command
nav-data, 6317/udp, Data
repsvc, 6320/tcp, Service
repsvc, 6320/udp, Service
emp-server1, 6321/tcp, 1
emp-server1, 6321/udp, 1
emp-server2, 6322/tcp, 2
emp-server2, 6322/udp, 2
hrd-ncs, 6324/tcp, Network
hrd-ns-disc, 6324/udp, service
dt-mgmtsvc, 6325/tcp, Service
dt-vra, 6326/tcp, Recovery
sflow, 6343/tcp, monitoring
sflow, 6343/udp, monitoring
streletz, 6344/tcp, service
gnutella-svc, 6346/tcp, gnutella-svc
gnutella-svc, 6346/udp, gnutella-svc
gnutella-rtr, 6347/tcp, gnutella-rtr
gnutella-rtr, 6347/udp, gnutella-rtr
adap, 6350/tcp, Protocol
adap, 6350/udp, Protocol
pmcs, 6355/tcp, applications
pmcs, 6355/udp, applications
metaedit-mu, 6360/tcp, Multi-User
metaedit-mu, 6360/udp, Multi-User
ndn, 6363/udp, Networking
metaedit-se, 6370/tcp, Administration
metaedit-se, 6370/udp, Administration
redis, 6379/tcp, store
metatude-mds, 6382/tcp, Server
metatude-mds, 6382/udp, Server
clariion-evr01, 6389/tcp, clariion-evr01
clariion-evr01, 6389/udp, clariion-evr01
metaedit-ws, 6390/tcp, API
metaedit-ws, 6390/udp, API
boe-cms, 6400/tcp, port
boe-cms, 6400/udp, port
boe-was, 6401/tcp, boe-was
boe-was, 6401/udp, boe-was
boe-eventsrv, 6402/tcp, boe-eventsrv
boe-eventsrv, 6402/udp, boe-eventsrv
boe-cachesvr, 6403/tcp, boe-cachesvr
boe-cachesvr, 6403/udp, boe-cachesvr
boe-filesvr, 6404/tcp, server
boe-filesvr, 6404/udp, server
boe-pagesvr, 6405/tcp, server
boe-pagesvr, 6405/udp, server
boe-processsvr, 6406/tcp, server
boe-processsvr, 6406/udp, server
boe-resssvr1, 6407/tcp, server
boe-resssvr1, 6407/udp, server
boe-resssvr2, 6408/tcp, server
boe-resssvr2, 6408/udp, server
boe-resssvr3, 6409/tcp, server
boe-resssvr3, 6409/udp, server
boe-resssvr4, 6410/tcp, server
boe-resssvr4, 6410/udp, server
faxcomservice, 6417/tcp, Service
faxcomservice, 6417/udp, Service
syserverremote, 6418/tcp, commands
svdrp, 6419/tcp, Protocol
svdrp-disc, 6419/udp, Discovery
nim-vdrshell, 6420/tcp, NIM_VDRShell
nim-vdrshell, 6420/udp, NIM_VDRShell
nim-wan, 6421/tcp, NIM_WAN
nim-wan, 6421/udp, NIM_WAN
pgbouncer, 6432/tcp, PgBouncer
tarp, 6442/tcp, Protocol
sun-sr-https, 6443/tcp, Domain
sun-sr-https, 6443/udp, Domain
sge_qmaster, 6444/tcp, Service
sge_qmaster, 6444/udp, Service
sge_execd, 6445/tcp, Service
sge_execd, 6445/udp, Service
mysql-proxy, 6446/tcp, Proxy
mysql-proxy, 6446/udp, Proxy
skip-cert-recv, 6455/tcp, Receive
skip-cert-recv, 6455/udp, Receive
skip-cert-send, 6456/tcp, Send
skip-cert-send, 6456/udp, Send
lvision-lm, 6471/tcp, Manager
lvision-lm, 6471/udp, Manager
sun-sr-http, 6480/tcp, Domain
sun-sr-http, 6480/udp, Domain
servicetags, 6481/tcp, Tags
servicetags, 6481/udp, Tags
ldoms-mgmt, 6482/tcp, Interface
ldoms-mgmt, 6482/udp, Interface
SunVTS-RMI, 6483/tcp, RMI
SunVTS-RMI, 6483/udp, RMI
sun-sr-jms, 6484/tcp, Domain
sun-sr-jms, 6484/udp, Domain
sun-sr-iiop, 6485/tcp, Domain
sun-sr-iiop, 6485/udp, Domain
sun-sr-iiops, 6486/tcp, Domain
sun-sr-iiops, 6486/udp, Domain
sun-sr-iiop-aut, 6487/tcp, Domain
sun-sr-iiop-aut, 6487/udp, Domain
sun-sr-jmx, 6488/tcp, Domain
sun-sr-jmx, 6488/udp, Domain
sun-sr-admin, 6489/tcp, Domain
sun-sr-admin, 6489/udp, Domain
boks, 6500/tcp, Master
boks, 6500/udp, Master
boks_servc, 6501/tcp, Servc
boks_servc, 6501/udp, Servc
boks_servm, 6502/tcp, Servm
boks_servm, 6502/udp, Servm
boks_clntd, 6503/tcp, Clntd
boks_clntd, 6503/udp, Clntd
badm_priv, 6505/tcp, Port
badm_priv, 6505/udp, Port
badm_pub, 6506/tcp, Port
badm_pub, 6506/udp, Port
bdir_priv, 6507/tcp, Port
bdir_priv, 6507/udp, Port
bdir_pub, 6508/tcp, Port
bdir_pub, 6508/udp, Port
mgcs-mfp-port, 6509/tcp, Port
mgcs-mfp-port, 6509/udp, Port
mcer-port, 6510/tcp, Port
mcer-port, 6510/udp, Port
dccp-udp, 6511/udp, Traversal
netconf-tls, 6513/tcp, TLS
syslog-tls, 6514/tcp, TLS
syslog-tls, 6514/udp, TLS
syslog-tls, 6514/dccp, TLS
elipse-rec, 6515/tcp, Protocol
elipse-rec, 6515/udp, Protocol
lds-distrib, 6543/tcp, lds_distrib
lds-distrib, 6543/udp, lds_distrib
lds-dump, 6544/tcp, Service
lds-dump, 6544/udp, Service
apc-6547, 6547/tcp, 6547
apc-6547, 6547/udp, 6547
apc-6548, 6548/tcp, 6548
apc-6548, 6548/udp, 6548
apc-6549, 6549/tcp, 6549
apc-6549, 6549/udp, 6549
fg-sysupdate, 6550/tcp, fg-sysupdate
fg-sysupdate, 6550/udp, fg-sysupdate
sum, 6551/tcp, Manager
sum, 6551/udp, Manager
xdsxdm, 6558/tcp, #
xdsxdm, 6558/udp, #
sane-port, 6566/tcp, Port
sane-port, 6566/udp, Port
canit_store, 6568/tcp, Manager
rp-reputation, 6568/udp, Collection
affiliate, 6579/tcp, Affiliate
affiliate, 6579/udp, Affiliate
parsec-master, 6580/tcp, Masterserver
parsec-master, 6580/udp, Masterserver
parsec-peer, 6581/tcp, Peer-to-Peer
parsec-peer, 6581/udp, Peer-to-Peer
parsec-game, 6582/tcp, Gameserver
parsec-game, 6582/udp, Gameserver
joaJewelSuite, 6583/tcp, Suite
joaJewelSuite, 6583/udp, Suite
mshvlm, 6600/tcp, Migration
mstmg-sstp, 6601/tcp, SSTP
wsscomfrmwk, 6602/tcp, Framework
odette-ftps, 6619/tcp, TLS/SSL
odette-ftps, 6619/udp, TLS/SSL
kftp-data, 6620/tcp, Data
kftp-data, 6620/udp, Data
kftp, 6621/tcp, Control
kftp, 6621/udp, Control
mcftp, 6622/tcp, FTP
mcftp, 6622/udp, FTP
ktelnet, 6623/tcp, Telnet
ktelnet, 6623/udp, Telnet
datascaler-db, 6624/tcp, database
datascaler-ctl, 6625/tcp, control
wago-service, 6626/tcp, Update
wago-service, 6626/udp, Update
nexgen, 6627/tcp, NeXGen
nexgen, 6627/udp, NeXGen
afesc-mc, 6628/tcp, M/C
afesc-mc, 6628/udp, M/C
mxodbc-connect, 6632/tcp, Connect
cisco-vpath-tun, 6633/udp, Overlay
mpls-pm, 6634/udp, response
mpls-udp, 6635/udp, tunnels
mpls-udp-dtls, 6636/udp, DTLS
ovsdb, 6640/tcp, Database
openflow, 6653/tcp, OpenFlow
openflow, 6653/udp, OpenFlow
pcs-sf-ui-man, 6655/tcp, UI/manager
emgmsg, 6656/tcp, Service
palcom-disc, 6657/udp, Discovery
ircu, 6665/tcp, IRCU
ircu, 6665/udp, IRCU
ircu-2, 6666/tcp, IRCU
ircu-2, 6666/udp, IRCU
ircu-3, 6667/tcp, IRCU
ircu-3, 6667/udp, IRCU
ircu-4, 6668/tcp, IRCU
ircu-4, 6668/udp, IRCU
ircu-5, 6669/tcp, IRCU
ircu-5, 6669/udp, IRCU
vocaltec-gold, 6670/tcp, Directory
vocaltec-gold, 6670/udp, Directory
p4p-portal, 6671/tcp, Service
p4p-portal, 6671/udp, Service
vision_server, 6672/tcp, vision_server
vision_server, 6672/udp, vision_server
vision_elmd, 6673/tcp, vision_elmd
vision_elmd, 6673/udp, vision_elmd
vfbp, 6678/tcp, Protocol
vfbp-disc, 6678/udp, Discovery
osaut, 6679/tcp, Automation
osaut, 6679/udp, Automation
clever-ctrace, 6687/tcp, Service
clever-tcpip, 6688/tcp, Service
tsa, 6689/tcp, Appliance
tsa, 6689/udp, Appliance
cleverdetect, 6690/tcp, Service
babel, 6696/udp, Protocol
ircs-u, 6697/tcp, TLS/SSL
kti-icad-srvr, 6701/tcp, Nameserver
kti-icad-srvr, 6701/udp, Nameserver
e-design-net, 6702/tcp, network
e-design-net, 6702/udp, network
e-design-web, 6703/tcp, web
e-design-web, 6703/udp, web
frc-hp, 6704/sctp, channel
frc-mp, 6705/sctp, channel
frc-lp, 6706/sctp, channel
ibprotocol, 6714/tcp, Protocol
ibprotocol, 6714/udp, Protocol
fibotrader-com, 6715/tcp, Communications
fibotrader-com, 6715/udp, Communications
princity-agent, 6716/tcp, Agent
bmc-perf-agent, 6767/tcp, AGENT
bmc-perf-agent, 6767/udp, AGENT
bmc-perf-mgrd, 6768/tcp, MGRD
bmc-perf-mgrd, 6768/udp, MGRD
adi-gxp-srvprt, 6769/tcp, Server
adi-gxp-srvprt, 6769/udp, Server
plysrv-http, 6770/tcp, http
plysrv-http, 6770/udp, http
plysrv-https, 6771/tcp, https
plysrv-https, 6771/udp, https
ntz-tracker, 6777/tcp, Tracker
ntz-p2p-storage, 6778/tcp, storage
bfd-lag, 6784/udp, LAG
dgpf-exchg, 6785/tcp, Exchange
dgpf-exchg, 6785/udp, Exchange
smc-jmx, 6786/tcp, JMX
smc-jmx, 6786/udp, JMX
smc-admin, 6787/tcp, Admin
smc-admin, 6787/udp, Admin
smc-http, 6788/tcp, SMC-HTTP
smc-http, 6788/udp, SMC-HTTP
smc-https, 6789/tcp, SMC-HTTPS
smc-https, 6789/udp, SMC-HTTPS
hnmp, 6790/tcp, HNMP
hnmp, 6790/udp, HNMP
hnm, 6791/tcp, Manager
hnm, 6791/udp, Manager
acnet, 6801/tcp, Protocol
acnet, 6801/udp, Protocol
pentbox-sim, 6817/tcp, Protocol
ambit-lm, 6831/tcp, ambit-lm
ambit-lm, 6831/udp, ambit-lm
netmo-default, 6841/tcp, Default
netmo-default, 6841/udp, Default
netmo-http, 6842/tcp, HTTP
netmo-http, 6842/udp, HTTP
iccrushmore, 6850/tcp, ICCRUSHMORE
iccrushmore, 6850/udp, ICCRUSHMORE
acctopus-cc, 6868/tcp, Channel
acctopus-st, 6868/udp, Status
muse, 6888/tcp, MUSE
muse, 6888/udp, MUSE
jetstream, 6901/tcp, protocol
ethoscan, 6935/tcp, Service
ethoscan, 6935/udp, Service
xsmsvc, 6936/tcp, Service
xsmsvc, 6936/udp, Service
bioserver, 6946/tcp, Server
bioserver, 6946/udp, Server
otlp, 6951/tcp, OTLP
otlp, 6951/udp, OTLP
jmact3, 6961/tcp, JMACT3
jmact3, 6961/udp, JMACT3
jmevt2, 6962/tcp, jmevt2
jmevt2, 6962/udp, jmevt2
swismgr1, 6963/tcp, swismgr1
swismgr1, 6963/udp, swismgr1
swismgr2, 6964/tcp, swismgr2
swismgr2, 6964/udp, swismgr2
swistrap, 6965/tcp, swistrap
swistrap, 6965/udp, swistrap
swispol, 6966/tcp, swispol
swispol, 6966/udp, swispol
acmsoda, 6969/tcp, acmsoda
acmsoda, 6969/udp, acmsoda
conductor, 6970/tcp, coordination
conductor-mpx, 6970/sctp, multiplex
MobilitySrv, 6997/tcp, Protocol
MobilitySrv, 6997/udp, Protocol
iatp-highpri, 6998/tcp, IATP-highPri
iatp-highpri, 6998/udp, IATP-highPri
iatp-normalpri, 6999/tcp, IATP-normalPri
iatp-normalpri, 6999/udp, IATP-normalPri
ups-onlinet, 7010/tcp, supplies
ups-onlinet, 7010/udp, supplies
talon-disc, 7011/tcp, Port
talon-disc, 7011/udp, Port
talon-engine, 7012/tcp, Engine
talon-engine, 7012/udp, Engine
microtalon-dis, 7013/tcp, Discovery
microtalon-dis, 7013/udp, Discovery
microtalon-com, 7014/tcp, Communications
microtalon-com, 7014/udp, Communications
talon-webserver, 7015/tcp, Webserver
talon-webserver, 7015/udp, Webserver
fisa-svc, 7018/tcp, Service
doceri-ctl, 7019/tcp, control
doceri-view, 7019/udp, view
dpserve, 7020/tcp, Serve
dpserve, 7020/udp, Serve
dpserveadmin, 7021/tcp, Admin
dpserveadmin, 7021/udp, Admin
ctdp, 7022/tcp, Protocol
ctdp, 7022/udp, Protocol
ct2nmcs, 7023/tcp, NMCS
ct2nmcs, 7023/udp, NMCS
vmsvc, 7024/tcp, service
vmsvc, 7024/udp, service
vmsvc-2, 7025/tcp, II
vmsvc-2, 7025/udp, II
op-probe, 7030/tcp, probe
op-probe, 7030/udp, probe
iposplanet, 7031/tcp, protocol
quest-disc, 7040/udp, discovery
arcp, 7070/tcp, ARCP
arcp, 7070/udp, ARCP
iwg1, 7071/tcp, Message
iwg1, 7071/udp, Message
martalk, 7073/tcp, protocol
empowerid, 7080/tcp, Communication
empowerid, 7080/udp, Communication
zixi-transport, 7088/udp, transport
jdp-disc, 7095/udp, Protocol
lazy-ptop, 7099/tcp, lazy-ptop
lazy-ptop, 7099/udp, lazy-ptop
font-service, 7100/udp, Service
elcn, 7101/tcp, Network
elcn, 7101/udp, Network
aes-x170, 7107/udp, AES-X170
rothaga, 7117/tcp, service
virprot-lm, 7121/tcp, Manager
virprot-lm, 7121/udp, Manager
scenidm, 7128/tcp, manager
scenidm, 7128/udp, manager
scenccs, 7129/tcp, Search
scenccs, 7129/udp, Search
cabsm-comm, 7161/tcp, Comm
cabsm-comm, 7161/udp, Comm
caistoragemgr, 7162/tcp, Manager
caistoragemgr, 7162/udp, Manager
cacsambroker, 7163/tcp, Broker
cacsambroker, 7163/udp, Broker
fsr, 7164/tcp, Agent
fsr, 7164/udp, Agent
doc-server, 7165/tcp, Server
doc-server, 7165/udp, Server
aruba-server, 7166/tcp, Server
aruba-server, 7166/udp, Server
casrmagent, 7167/tcp, Agent
cnckadserver, 7168/tcp, Services
ccag-pib, 7169/tcp, Bridge
ccag-pib, 7169/udp, Bridge
nsrp, 7170/tcp, Resolution
nsrp, 7170/udp, Resolution
drm-production, 7171/tcp, Production
drm-production, 7171/udp, Production
metalbend, 7172/tcp, interface
zsecure, 7173/tcp, Server
clutild, 7174/tcp, Clutild
clutild, 7174/udp, Clutild
janus-disc, 7181/udp, Bus
fodms, 7200/tcp, FLIP
fodms, 7200/udp, FLIP
dlip, 7201/tcp, DLIP
dlip, 7201/udp, DLIP
PS-Server, 7215/tcp, services
PS-Capture-Pro, 7216/tcp, Professional
ramp, 7227/tcp, Protocol
ramp, 7227/udp, Protocol
citrixupp, 7228/tcp, Port
citrixuppg, 7229/tcp, Gateway
aspcoordination, 7235/udp, Protocol
display, 7236/tcp, Protocol
pads, 7237/tcp, Server
frc-hicp, 7244/tcp, Protocol
frc-hicp-disc, 7244/udp, Protocol
cnap, 7262/tcp, Protocol
cnap, 7262/udp, Protocol
watchme-7272, 7272/tcp, 7272
watchme-7272, 7272/udp, 7272
oma-rlp, 7273/tcp, Location
oma-rlp, 7273/udp, Location
oma-rlp-s, 7274/tcp, SEC
oma-rlp-s, 7274/udp, SEC
oma-ulp, 7275/tcp, Location
oma-ulp, 7275/udp, Location
oma-ilp, 7276/tcp, Protocol
oma-ilp, 7276/udp, Protocol
oma-ilp-s, 7277/tcp, Protocol
oma-ilp-s, 7277/udp, Protocol
oma-dcdocbs, 7278/tcp, CBS
oma-dcdocbs, 7278/udp, CBS
ctxlic, 7279/tcp, Licensing
ctxlic, 7279/udp, Licensing
itactionserver1, 7280/tcp, 1
itactionserver1, 7280/udp, 1
itactionserver2, 7281/tcp, 2
itactionserver2, 7281/udp, 2
mzca-action, 7282/tcp, server
mzca-alert, 7282/udp, alert
genstat, 7283/tcp, Protocol
lcm-server, 7365/tcp, Communications
lcm-server, 7365/udp, Communications
mindfilesys, 7391/tcp, server
mindfilesys, 7391/udp, server
mrssrendezvous, 7392/tcp, server
mrssrendezvous, 7392/udp, server
nfoldman, 7393/tcp, Publish
nfoldman, 7393/udp, Publish
fse, 7394/tcp, images
fse, 7394/udp, images
winqedit, 7395/tcp, winqedit
winqedit, 7395/udp, winqedit
hexarc, 7397/tcp, Language
hexarc, 7397/udp, Language
rtps-discovery, 7400/tcp, Discovery
rtps-discovery, 7400/udp, Discovery
rtps-dd-ut, 7401/tcp, User-Traffic
rtps-dd-ut, 7401/udp, User-Traffic
rtps-dd-mt, 7402/tcp, Meta-Traffic
rtps-dd-mt, 7402/udp, Meta-Traffic
ionixnetmon, 7410/tcp, Monitor
ionixnetmon, 7410/udp, Monitor
daqstream, 7411/tcp, measurement
daqstream, 7411/udp, measurement
mtportmon, 7421/tcp, Monitor
mtportmon, 7421/udp, Monitor
pmdmgr, 7426/tcp, Manager
pmdmgr, 7426/udp, Manager
oveadmgr, 7427/tcp, Manager
oveadmgr, 7427/udp, Manager
ovladmgr, 7428/tcp, Manager
ovladmgr, 7428/udp, Manager
opi-sock, 7429/tcp, communication
opi-sock, 7429/udp, communication
xmpv7, 7430/tcp, pipe
xmpv7, 7430/udp, pipe
pmd, 7431/tcp, pipe
pmd, 7431/udp, pipe
faximum, 7437/tcp, Faximum
faximum, 7437/udp, Faximum
oracleas-https, 7443/tcp, HTTPS
oracleas-https, 7443/udp, HTTPS
sttunnel, 7471/tcp, Protocol
rise, 7473/tcp, Province
rise, 7473/udp, Province
neo4j, 7474/tcp, Database
telops-lmd, 7491/tcp, telops-lmd
telops-lmd, 7491/udp, telops-lmd
silhouette, 7500/tcp, User
silhouette, 7500/udp, User
ovbus, 7501/tcp, Daemon
ovbus, 7501/udp, Daemon
adcp, 7508/tcp, Protocol
acplt, 7509/tcp, service
ovhpas, 7510/tcp, Server
ovhpas, 7510/udp, Server
pafec-lm, 7511/tcp, pafec-lm
pafec-lm, 7511/udp, pafec-lm
saratoga, 7542/tcp, Protocol
saratoga, 7542/udp, Protocol
atul, 7543/tcp, server
atul, 7543/udp, server
nta-ds, 7544/tcp, DisplayServer
nta-ds, 7544/udp, DisplayServer
nta-us, 7545/tcp, UtilityServer
nta-us, 7545/udp, UtilityServer
cfs, 7546/tcp, service
cfs, 7546/udp, service
cwmp, 7547/tcp, CWMP
cwmp, 7547/udp, CWMP
tidp, 7548/tcp, Protocol
tidp, 7548/udp, Protocol
nls-tl, 7549/tcp, Layer
nls-tl, 7549/udp, Layer
cloudsignaling, 7550/udp, Service
controlone-con, 7551/tcp, signaling
sncp, 7560/tcp, Protocol
sncp, 7560/udp, Protocol
cfw, 7563/tcp, Framework
vsi-omega, 7566/tcp, Omega
vsi-omega, 7566/udp, Omega
dell-eql-asm, 7569/tcp, Management
aries-kfinder, 7570/tcp, Kfinder
aries-kfinder, 7570/udp, Kfinder
coherence, 7574/tcp, Service
sun-lm, 7588/tcp, Manager
sun-lm, 7588/udp, Manager
mipi-debug, 7606/tcp, Debug
mipi-debug, 7606/udp, Debug
indi, 7624/tcp, Interface
indi, 7624/udp, Interface
simco, 7626/tcp, Server
simco, 7626/sctp, (SIMCO)
soap-http, 7627/tcp, Port
soap-http, 7627/udp, Port
zen-pawn, 7628/tcp, Notification
zen-pawn, 7628/udp, Notification
xdas, 7629/tcp, Protocol
xdas, 7629/udp, Protocol
hawk, 7630/tcp, Konsole
tesla-sys-msg, 7631/tcp, Messaging
pmdfmgt, 7633/tcp, Management
pmdfmgt, 7633/udp, Management
cuseeme, 7648/tcp, bonjour-cuseeme
cuseeme, 7648/udp, bonjour-cuseeme
imqstomp, 7672/tcp, Server
imqstomps, 7673/tcp, SSL
imqtunnels, 7674/tcp, tunnel
imqtunnels, 7674/udp, tunnel
imqtunnel, 7675/tcp, Tunnel
imqtunnel, 7675/udp, Tunnel
imqbrokerd, 7676/tcp, Rendezvous
imqbrokerd, 7676/udp, Rendezvous
sun-user-https, 7677/tcp, HTTPS
sun-user-https, 7677/udp, HTTPS
pando-pub, 7680/tcp, Distribution
pando-pub, 7680/udp, Distribution
dmt, 7683/tcp, DMT
collaber, 7689/tcp, Service
collaber, 7689/udp, Service
klio, 7697/tcp, communications
klio, 7697/udp, communications
em7-secom, 7700/tcp, Communications
sync-em7, 7707/tcp, Updates
sync-em7, 7707/udp, Updates
scinet, 7708/tcp, scientia.net
scinet, 7708/udp, scientia.net
medimageportal, 7720/tcp, Portal
medimageportal, 7720/udp, Portal
nsdeepfreezectl, 7724/tcp, Control
nsdeepfreezectl, 7724/udp, Control
nitrogen, 7725/tcp, Service
nitrogen, 7725/udp, Service
freezexservice, 7726/tcp, Service
freezexservice, 7726/udp, Service
trident-data, 7727/tcp, Data
trident-data, 7727/udp, Data
osvr, 7728/tcp, Reality
osvr, 7728/udp, Reality
osvr, 7728/sctp, Reality
smip, 7734/tcp, IP
smip, 7734/udp, IP
aiagent, 7738/tcp, Agent
aiagent, 7738/udp, Agent
scriptview, 7741/tcp, Network
scriptview, 7741/udp, Network
msss, 7742/tcp, Service
sstp-1, 7743/tcp, Protocol
sstp-1, 7743/udp, Protocol
raqmon-pdu, 7744/tcp, PDU
raqmon-pdu, 7744/udp, PDU
prgp, 7747/tcp, Protocol
prgp, 7747/udp, Protocol
inetfs, 7775/tcp, WAN
cbt, 7777/tcp, cbt
cbt, 7777/udp, cbt
interwise, 7778/tcp, Interwise
interwise, 7778/udp, Interwise
vstat, 7779/tcp, VSTAT
vstat, 7779/udp, VSTAT
accu-lmgr, 7781/tcp, accu-lmgr
accu-lmgr, 7781/udp, accu-lmgr
s-bfd, 7784/udp, Detection
minivend, 7786/tcp, MINIVEND
minivend, 7786/udp, MINIVEND
popup-reminders, 7787/tcp, Receive
popup-reminders, 7787/udp, Receive
office-tools, 7789/tcp, Receive
office-tools, 7789/udp, Receive
q3ade, 7794/tcp, Service
q3ade, 7794/udp, Service
pnet-conn, 7797/tcp, port
pnet-conn, 7797/udp, port
pnet-enc, 7798/tcp, port
pnet-enc, 7798/udp, port
altbsdp, 7799/tcp, Service
altbsdp, 7799/udp, Service
asr, 7800/tcp, Restore
asr, 7800/udp, Restore
ssp-client, 7801/tcp, client
ssp-client, 7801/udp, client
vns-tp, 7802/udp, protocol
rbt-wanopt, 7810/tcp, Protocol
rbt-wanopt, 7810/udp, Protocol
apc-7845, 7845/tcp, 7845
apc-7845, 7845/udp, 7845
apc-7846, 7846/tcp, 7846
apc-7846, 7846/udp, 7846
csoauth, 7847/tcp, CSO
mobileanalyzer, 7869/tcp, MobileMonitor
rbt-smc, 7870/tcp, Service
mdm, 7871/tcp, Management
mipv6tls, 7872/udp, Security
owms, 7878/tcp, Service
pss, 7880/tcp, Pearson
pss, 7880/udp, Pearson
ubroker, 7887/tcp, Broker
ubroker, 7887/udp, Broker
mevent, 7900/tcp, Event
mevent, 7900/udp, Event
tnos-sp, 7901/tcp, Protocol
tnos-sp, 7901/udp, Protocol
tnos-dp, 7902/tcp, Protocol
tnos-dp, 7902/udp, Protocol
tnos-dps, 7903/tcp, DiaguardProtocol
tnos-dps, 7903/udp, DiaguardProtocol
qo-secure, 7913/tcp, port
qo-secure, 7913/udp, port
t2-drm, 7932/tcp, Manager
t2-drm, 7932/udp, Manager
t2-brm, 7933/tcp, Manager
t2-brm, 7933/udp, Manager
generalsync, 7962/tcp, protocol
generalsync, 7962/udp, protocol
supercell, 7967/tcp, Supercell
supercell, 7967/udp, Supercell
micromuse-ncps, 7979/tcp, Micromuse-ncps
micromuse-ncps, 7979/udp, Micromuse-ncps
quest-vista, 7980/tcp, Vista
quest-vista, 7980/udp, Vista
sossd-collect, 7981/tcp, Collect
sossd-agent, 7982/tcp, Agent
sossd-disc, 7982/udp, Discovery
pushns, 7997/tcp, Service
usicontentpush, 7998/udp, Service
irdmi2, 7999/tcp, iRDMI2
irdmi2, 7999/udp, iRDMI2
irdmi, 8000/tcp, iRDMI
irdmi, 8000/udp, iRDMI
vcom-tunnel, 8001/tcp, Tunnel
vcom-tunnel, 8001/udp, Tunnel
teradataordbms, 8002/tcp, ORDBMS
teradataordbms, 8002/udp, ORDBMS
mcreport, 8003/tcp, Service
mcreport, 8003/udp, Service
mxi, 8005/tcp, z/OS
mxi, 8005/udp, z/OS
qbdb, 8019/tcp, Port
qbdb, 8019/udp, Port
intu-ec-svcdisc, 8020/tcp, Discovery
intu-ec-svcdisc, 8020/udp, Discovery
intu-ec-client, 8021/tcp, Client
intu-ec-client, 8021/udp, Client
oa-system, 8022/tcp, oa-system
oa-system, 8022/udp, oa-system
ca-audit-da, 8025/tcp, Agent
ca-audit-da, 8025/udp, Agent
ca-audit-ds, 8026/tcp, Server
ca-audit-ds, 8026/udp, Server
pro-ed, 8032/tcp, ProEd
pro-ed, 8032/udp, ProEd
mindprint, 8033/tcp, MindPrint
mindprint, 8033/udp, MindPrint
vantronix-mgmt, 8034/tcp, Management
vantronix-mgmt, 8034/udp, Management
ampify, 8040/tcp, Protocol
ampify, 8040/udp, Protocol
fs-agent, 8042/tcp, Agent
fs-server, 8043/tcp, Server
fs-mgmt, 8044/tcp, Interface
rocrail, 8051/tcp, Service
senomix01, 8052/tcp, Server
senomix01, 8052/udp, Server
senomix02, 8053/tcp, assignment]
senomix02, 8053/udp, assignment]
senomix03, 8054/tcp, assignment]
senomix03, 8054/udp, assignment]
senomix04, 8055/tcp, assignment]
senomix04, 8055/udp, assignment]
senomix05, 8056/tcp, assignment]
senomix05, 8056/udp, assignment]
senomix06, 8057/tcp, assignment]
senomix06, 8057/udp, assignment]
senomix07, 8058/tcp, assignment]
senomix07, 8058/udp, assignment]
senomix08, 8059/tcp, assignment]
senomix08, 8059/udp, assignment]
aero, 8060/udp, (AERO)
toad-bi-appsrvr, 8066/tcp, Server
infi-async, 8067/tcp, replication
gadugadu, 8074/tcp, Gadu-Gadu
gadugadu, 8074/udp, Gadu-Gadu
us-cli, 8082/tcp, (Client)
us-cli, 8082/udp, (Client)
us-srv, 8083/tcp, (Server)
us-srv, 8083/udp, (Server)
d-s-n, 8086/tcp, Port
d-s-n, 8086/udp, Port
